CAS,smiles
1914989-49-3,c1nc(C)cn1-c(cc2)c(OC)nc2-c(cc3C)nnc3N[C@@H](C)c4ccc(F)cc4
1916-07-0,COC(=O)c1cc(OC)c(OC)c(c1)OC
1916571-90-8,Cc(c1)cc(C)nc1NC(=S)N2CC[NH+](CC2)Cc3ccc(C(F)(F)F)cc3
191671-46-2,O=C1[C@H](S(=O)(=O)[O-])CC(=O)N1OC(=O)CCCCCNC(=O)CCCC[C@@H]2SC[C@@H]([C@@H]23)NC(=O)N3
19171-19-8,Nc1cccc(c12)C(=O)N(C2=O)[C@@H]3C(=O)NC(=O)CC3
191729-45-0,CC[C@@H](C)C(=O)O[C@H]([C@@H](OC(=O)C)[C@]1(C)[C@H](C(=O)C)CC2)[C@@H]([C@@]3([C@]124)O4)[C@@]5(C)[C@@H](CC3)C[C@H](CC5)O[C@@H]6O[C@H](C)[C@H]([C@@H](C6)OC)O[C@@H]7O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]7O
191868-14-1,c1ccccc1C(c2ccccc2)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)NCc3ccc(cc3)CNC(=O)N
1919820-28-2,n1c(C)cc(C)n(c12)ncc2C(=O)N[C@@H]3CC[C@H](CC3)OCCCCC
1919828-83-3,Cc1ccccc1NC(=O)Nc2ccc(cc2)-n3nnc(C)c3
1919853-46-5,COC(=O)CN(S(=O)(=O)C)c(cc1)ccc1CN(S(=O)(=O)Cc2ccccc2)c3cc(C(=O)OC)c(cc3)OCc4ccc(C)cc4
1919888-06-4,Cc(c1)[nH]nc1Nc(ccc2F)nc2C[C@]3(C(=O)[O-])C[C@@H](C)[N@@H+](CC3)Cc4cccc(Cl)c4F
19210-12-9,O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H](OC=C2)[C@@H]([C@@]23O)[C@](C)(C[C@H]3O)OC(=O)/C=C/c4ccccc4
192185-71-0,Clc(c1)cccc1-c(cc(=O)n2C)c(c23)cc(cc3)[C@@](N)(c4ccc(Cl)cc4)c5c[nH+]cn5C
192185-72-1,Clc(c1)cccc1-c(cc(=O)n2C)c(c23)cc(cc3)[C@@](N)(c4c[nH+]cn4C)c5ccc(Cl)cc5
1922098-69-8,c1cc(Cl)ccc1NC(=O)[C@@H](C2)CN(CC2(F)F)C(=O)c3cccc(c3)-c4ccco4
192322-50-2,c1cccc(c12)cccc2S(=O)(=O)NC[C@@H]3CC[C@@H](CC3)CNc(nc4N)[nH+]c(c45)cccc5
19237-84-4,o1cccc1C(=O)N2CCN(CC2)c(nc3N)[nH+]c(c34)cc(OC)c(c4)OC
1923833-60-6,c1cc(Cl)ccc1NC(=O)[C@H](C)[C@H]2CC[C@@H](CC2)c(ccn3)c(c34)cc(F)cc4
192441-08-0,n1c[nH]c(c12)nc(N)nc2OCc3cc(Br)cs3
192564-14-0,c1cc(Cl)ccc1-c(cc2)ccc2C[NH2+][C@]3(C)[C@@H](O)[C@H](C)O[C@H](C3)O[C@H]([C@H]4O)[C@@H](O[C@H](CO)[C@H]4O)Oc(c56)c7cc(c6)[C@@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](NC(=O)[C@H]([NH2+]C)CC(C)C)[C@H](O)c8ccc(O5)c(Cl)c8)C(=O)N[C@@H]9c1cc(c(O)cc1)c1c(cc(O)cc1O)[C@H](C([O-])=O)NC(=O)[C@@H](NC9=O)[C@@H](c1ccc(O7)c(Cl)c1)O[C@@H](C1)O[C@@H](C)[C@H](O)[C@]1([NH3+])C
192703-06-3,C1C[C@H](C2)C(C)(C)[C@H]([C@@]12C)NC(=O)c3nn(Cc4ccc(C)cc4)c(c3)-c5ccc(Cl)c(C)c5
192705-79-6,CC(C)(C)NC(=O)Nc(n1)c(cc(c12)cnc(n2)N)-c3cc(OC)cc(c3)OC
192725-17-0,c1ccc(C)c(c1C)OCC(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N4C(=O)NCCC4
1927857-56-4,[C@@H]12CC[C@@H](COC1)N2c3nc(N([C@H]45)[C@@H](CC4)COC5)nc(n3)-c6cnc(N)cc6C(F)F
1927857-61-1,FC(F)c1cc(N)ncc1-c2nc(N3CCOCC3)nc(n2)N4[C@@H](C)COCC4
1928763-08-9,CC(C)OC(=O)NC1CCN(CC1)Cc(cc2Cl)c(O)c(c23)nccc3
192927-92-7,c1cccc(c12)C(C)(C)C(=O)N2CC[N@H+]3CC[C@@H](CC3)C(=O)c4ccc(F)cc4
192939-46-1,O\N=C(N)\c(cc1)ccc1CNC(=O)[C@@H]2CCN2C(=O)[C@@H](C3CCCCC3)NCC(=O)OCC
1929519-13-0,c1cccc(c12)c(=O)n(nn2)CC(=O)N[C@@H](C)c3ccc(OC(F)(F)F)cc3
193000-39-4,Cc1c(O)cc(c(F)c1)Nc2ncnc(c23)cc(cc3)OCc4ccccc4
193012-35-0,CCCCCS(=O)(=O)[N-]C(=O)c(cc1)cc(c12)n(c(n2)C)Cc3ccc(Cl)cc3Cl
193022-04-7,C1COCCC1(C(=O)NO)CS(=O)(=O)c2ccc(cc2)Oc3ccc(Cl)cc3
193149-74-5,COc1cc([N+]([O-])=O)ccc1-[n+]2nc(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])nn2-c4ccc([N+]([O-])=O)cc4
193153-04-7,[NH2+]=C(N)c1cccc(c1)C[C@@H](C(=O)OC)[C@@H](C)NC(=O)c2ccc(cc2)-c3cc[n+]([O-])cc3
1931946-73-4,c1cc(F)ccc1NC(=O)c2ccc(cc2)N3CCN(CC3)c4ccc(c(C)c4)OC[C@@H](C5)CO[C@]5(c6ccc(F)cc6F)Cn7ncnc7
193275-84-2,O=C(N)N1CCC(CC1)CC(=O)N2CCC(CC2)[C@H]3c(ncc(Br)c4)c4CCc(c35)cc(Cl)cc5Br
1933528-96-1,OCc(c(F)c1)ccc1NC(=O)NCc2c(nc(s2)C(C)(C)C)-c3cccc(Cl)c3
1934-21-0,O=S(=O)([O-])c(cc1)ccc1N(N=C2C(=O)[O-])C(=O)[C@H]2/N=N/c3ccc(S(=O)(=O)[O-])cc3
19350-66-4,CCOC(=O)C1=C(C)NC(C)=C(C1C([O-])=O)C(=O)OCC
193551-21-2,COc1nccc(n1)-c2c(-c3ccc(F)cc3)ncn2[C@H]4CC[C@H](O)CC4
193611-72-2,c1ccccc1C(c2ccccc2)[C@H](O)C[NH+]3CCN(CC3)c4cc(Cl)ccc4
193620-69-8,c1cccc(c12)C(C(=O)N2)=C(c3ccc(OC)cc3)c4ccc(OC)cc4
1936422-33-1,C1COCCC1n2nc(c(c23)CN(CC3)C(=O)NC)N(CCC4)c(c45)cc(C(F)F)c(c5)-c6cn(C)nc6
1936428-93-1,C1COC[C@H]1n2nc(c(c23)CN(C(=O)C)CC3)Nc4c(F)cc(cc4)-c5cn(C)nc5
19368-18-4,O=C([O-])c1ccccc1C(=O)Nc2c(C)cccc2C
1937-19-5,NNC(N)=[NH2+]
1937-37-7,c1ccccc1\N=N\c(c2O)c(S(=O)(=O)[O-])cc(c23)cc(S(=O)(=O)[O-])c(c3N)/N=N/c4ccc(cc4)-c5ccc(cc5)/N=N/c6ccc(N)cc6N
193746-75-7,COc1nccc(n1)-c2c(-c3ccc(F)cc3)ncn2C4CC[NH2+]CC4
19387-91-8,Cc1ncc([N+]([O-])=O)n1CCS(=O)(=O)CC
19388-87-5,O=S1(=O)[N-]C[N@@H+](CC1)CN(CN2)CCS2(=O)=O
19408-84-5,CC(C)CCCCCCC(=O)NCc1ccc(O)c(c1)OC
194093-42-0,C1C[C@H](CC2)[C@H](C[N@@H+]12)NC(=O)c(c[nH]3)c(=O)c(c34)scc4
1942114-09-1,s1ccnc1NC(=O)[C@H](c2c(O)ccc(F)c2)N(C3=O)Cc(c34)cccc4
19428-14-9,C1CCCC[NH+]1[C@@H](C)COc2ccccc2Cc3ccccc3
19431-84-6,C[C@H]1CC[C@H]([C@]123)C(C)=C[C@](O2)(O)C(C3)=C(C)C
1943733-16-1,COc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)NCCc3ccc(Cl)cn3
194414-69-2,CCC(=O)O[C@]1(CC)C(=O)OCc(c12)c(=O)n3c(c2)c4c(C3)cc5c(n4)cccc5
194423-06-8,CC#CC(=O)Nc(c1)ccc(c12)ncnc2Nc3cccc(Br)c3
1945950-21-9,C1CC1(C)NS(=O)(=O)c(c2)ccc(c23)n(Cc4cc(C)nn4C)c(=O)n(c3=O)Cc5cnc(s5)C
1946010-79-2,C1COC[C@@H](C)N1c(n2)cc(=O)n(c23)CC[C@H](C(F)(F)F)N3Cc4cc(Cl)cnc4
1946-82-3,[NH3+]CCCC[C@@H](C([O-])=O)NC(=O)C
1947408-74-3,COC(=O)[C@H](CS)NC(=O)c1ccc(Br)cc1
194785-18-7,C1CCN2CCCc3c2c1cc(c4-c(c5)c(C([O-])=O)ccc5C(=O)[O-])c3[o+]c(c46)c7c8c(c6)CCCN8CCC7
1948-33-0,Oc1ccc(O)cc1C(C)(C)C
1949-20-8,CC[NH+](CC)CCc1nc(no1)-c2ccccc2
1949-45-7,O=C([O-])c1c(I)c(N(C)C(=O)C)c(I)c(c1I)NC(=O)C
195055-03-9,CCCN(CCC)c(cc(n1)C)n(c12)nc(C)c2-c3c[nH+]c(N(C)C)cc3C
1950569-11-5,CC(=O)N1CC[NH+](CC1)CCOCc2nn(cc2)-c3ccc(F)c(F)c3
1951408-58-4,Cc1ncccc1-c(c(n23)nnc3)cnc2NCc4c(F)ccc(c45)OCC5
1951431-22-3,C1C[N@H+](C)CC[C@H]1Cn(c(c23)ncnc2N)nc3-c(cc4)cc(c45)ccc(n5)OCC
1951483-29-6,C1COCCN1CCN(C2=O)C(C)(C)c(c23)sc(c3)-c4nc(ncc4)Nc5ccnn5C
195199-95-2,Cc(c1)cccc1S(=O)(=O)N(C)[C@H](C)CC[N@@H+]2CC[C@@H](C)CC2
1952236-05-3,CS(=O)(=O)[N-]c1cc(cnc1Cl)-c(c2)ccc(c23)ncnc3Nc4cc(Cl)c(F)cc4
1953130-87-4,c1ccccc1-c(no2)cc2C(=O)N[C@H]3C[C@@H](C3)c4nnc(o4)[C@H](O)C
195371-52-9,c1cccnc1CCC(C)(C(=O)c2ccccc2)CCc3ncccc3
19542-67-7,N#C/C=C/S(=O)(=O)c1ccc(C)cc1
19545-26-7,COC[C@H]1OC(=O)c2coc(C3=O)c2[C@@]1(C)C([C@@H](C4)OC(=O)C)=C3[C@@H]([C@@]45C)CCC5=O
1955550-51-2,c1ccccc1C[C@@H](C(=O)NCC(=O)CF)NC(=O)c2cccc(c23)cccc3
195615-84-0,c1ccccc1C2([C@@H](CCO2)C[NH+](C)C)c3ccccc3
1956356-56-1,O=C([O-])CCN1C(=O)/C(SC1=S)=C/c2ccc(o2)-c3ccc([N+]([O-])=O)cc3
1956370-21-0,CCC(C)(C)C(=O)N(O)Cc1ccccc1
1957276-35-5,C[C@@H](C1)[NH2+][C@H](C)CN1c(nc2N)ncc2-c3cccc(Cl)c3Cl
195733-43-8,COc(cc1)ccc1[C@@H]([C@@H]2C(=O)[O-])N(CC(=O)N(CCCC)CCCC)C[C@@H]2c(cc3)cc(c34)OCO4
195822-23-2,Fc1ccc(cc1)Nc(n2)c(nc(c23)cccc3)Nc4ccc(F)cc4
1959537-86-0,C=CS(=O)(=O)Nc1ccccc1-c2ccc(cc2)C(=O)N(CC3)CCC3(O)Cn(cn4)c(=O)c(c45)cnn5C
1959551-27-9,c1cc(F)ccc1-n(nc2)c(c23)ncn(c3=O)CC4(O)CCN(CC4)C(=O)C[C@H](C(F)F)n5nc(F)cc5
195987-41-8,N#Cc(cc1)cc(c12)CN(S(=O)(=O)c3cccs3)[C@H](Cc4ccccc4)CN2Cc5c[nH+]c[nH]5
196309-76-9,N#C/C=C/S(=O)(=O)c1ccc(cc1)C(C)(C)C
1963-21-9,CC(C)[C@@H](C([O-])=O)NC(=O)C[NH3+]
1964515-43-2,O=S(=O)(N)c1ccc(cc1)Cc2c(CC3CC3)n(-c4nc(C([O-])=O)cs4)nc2-c5cccc(c5)-c6ccccc6
196597-26-9,CCC(=O)NCC[C@@H]1CCc(c12)ccc3c2CCO3
196612-93-8,Fc1ccc(cc1Cl)Nc(ncn2)c(c23)nc(nc3)N[C@@H]4CC[N@@H+](C)CC4
19666-30-9,O=c1oc(C(C)(C)C)nn1-c2cc(OC(C)C)c(Cl)cc2Cl
196808-24-9,c1ccccc1C(=O)c2ccccc2N[C@H](C(=O)[O-])Cc3ccc(cc3)OCCN(C)c4[nH+]cccc4
19685-09-7,CC[C@@]1(O)C(=O)OCc(c12)c(=O)n3c(c2)c4c(C3)cc5c(n4)ccc(c5)O
196961-43-0,CC1(C)CCC(C)(C)c(c12)cc(C)c(c2)-c3cc(/C=C\C([O-])=O)ccc3O
1970972-74-7,FC(F)c1nn(C)cc1S(=O)(=O)[C@](F)(C)C2CCN(CC2)C(=O)Nc3nocc3
1971920-73-6,C=CC(=O)N(CCC1)C[C@@H]1n(c(c23)ccnc3N)c(=O)n2-c4ccc(cc4)Oc5ccccc5
19767-45-4,SCCS(=O)(=O)[O-]
19773-24-1,C1C[C@H](O)C[C@H](C(=O)C2)[C@@]1(C)[C@@H](C3)[C@@H]2[C@H](CC4)C3=C(C)[C@@]45O[C@H]6[C@H]([C@H]5C)[NH2+]C[C@@H](C)C6
1977495-97-8,C1CCCCC12n3c(C(=O)NC2)cc4c3nc(nc4)Nc5ccc(cn5)N6CC[NH+](C)CC6
1978336-61-6,Fc(c1)c(F)c(F)cc1-c(c2)nnn2[C@H]([C@H]3O)[C@@H](O)[C@@H](CO)O[C@@H]3Sc4ccc(Cl)c(Cl)c4
197894-84-1,c1ncccc1C(=O)N[C@@H](C2=O)N=C(c3ccccc3)c4cc(N)cc(c4N25)CC5
1979192-13-6,O=C(C)N1CCC(CC1)Cn(cn2)c(=O)c(c23)c(cs3)-c4ccc(o4)C
1984-15-2,O=P([O-])([O-])CP([O-])(=O)O
198474-05-4,N1C(=O)C[C@H](C1=O)c(c[nH]2)c(c23)cc(F)cc3
1984862-48-7,[O-]C(=O)[C@@H]([NH3+])CCCCNC(=O)OCc1ccccc1N=[N+]=[N-]
1985605-59-1,c1cc(=O)c(O)c(C2=O)n1N([C@@H](N23)COCC3)[C@H]4c(ccc(F)c5F)c5CSc(c46)cccc6
1986-81-8,O=C(N)c1c[n+]([O-])ccc1
19879-30-2,CC(C)=CCc(c(c1)OC)cc(c12)C(=O)C[C@H](O2)c3ccc(O)cc3
19879-32-4,CC(C)=CCc(c(c1)O)cc(c12)C(=O)C[C@H](O2)c3ccc(O)cc3
198821-22-6,C1COC[C@H]1OC(=O)NCc2cccc(c2)NC(=O)Nc3ccc(c(c3)OC)-c4cnco4
19902-91-1,O=C1C=C(OC)C[C@@H](O1)CCc(cc2)cc(c23)OCO3
199113-98-9,O=C1NC(=O)[C@H](S1)Cc2ccc(cc2)OCc(n3)n(C)c(=O)c(c34)cccc4
19916-73-5,[nH]1cnc(c12)c(nc(n2)N)OCc3ccccc3
1991986-30-1,c1ccccc1-c(cs2)nc2NC(=O)c3ccc(C(F)(F)F)cc3[N-]S(=O)(=O)c4ccc(C)cc4
1992052-49-9,c1cccc(c12)n(C)c(n2)N/N=C(\C)c3ccccn3
199293-83-9,O=S(=O)([O-])CCC[n+]1c(cccc2)c2c(c(c13)cccc3)C(=O)N(S(=O)(=O)c4ccc(C)cc4)CCCC(=O)ON5C(=O)CCC5=O
19950-55-1,COc(c1)c(OC)ccc1[C@@H]([C@@H](C)[C@@H]2C)O[C@@H]2c3ccc(OC)c(c3)OC
1995889-48-9,C1NC(=O)C[C@@H]1c(c2OCC)c(F)c(Cl)cc2[C@H](C)n3nc(C)c(c34)c(N)ncn4
1995893-58-7,C1CC1Cn2c(=O)n([O-])c(=O)c(c23)cccc3
199593-09-4,O=c1nc(NC(=O)C)ccn1[C@@H]2O[C@@H]([C@H]([C@H]2OC)OP(N(C(C)C)C(C)C)OCCC#N)COC(c3ccc(OC)cc3)(c4ccc(OC)cc4)c5ccccc5
199596-05-9,Clc1cnc(cc1)N/N=C(\c2ccccc2)c3ncccc3
199596-24-2,Clc1cnc(cc1)N/N=C(/c2ccccc2)c3ncccc3
1996629-79-8,C1CCCN1S(=O)(=O)c(ccc2=O)cn2CC(=O)c3ccc(cc3)-c4cccc(C(F)(F)F)c4
199666-03-0,COc(c1)c(OC)ccc1S(=O)(=O)[N-]c2nc(cs2)-c3cccc([N+]([O-])=O)c3
19970-45-7,Cn1c(=O)n(C)c(=O)c(c12)n3c(n2)n(CC)c(C)c3C
199735-88-1,Clc1c(Cl)ccc(c1)NC(=O)[C@H]([C@@H]23)[C@@H](C([O-])=O)[C@H](C2)C=C3
199739-10-1,CCCCCCCCCCCCCCCC(=O)O[C@H](CCC1)c(n12)nc(C)c(c2=O)CC[N@H+]3CC[C@@H](CC3)c(no4)c(c45)ccc(F)c5
199850-67-4,CC(C)[C@@H](C([O-])=O)NS(=O)(=O)c1ccc(cc1)-c2ccc(Br)cc2
199864-86-3,Nc1nc(C(C)C)cc(n1)-c2ccc(F)c(c23)cccc3
19992-50-8,O=S(=O)(N)c1ccc(cc1)/[NH+]=C(C=C2O)/C(=O)c(c23)cccc3
199986-75-9,CC(C)n(cn1)c(c12)nc(N(CCO)CCO)nc2NCc3ccc(OC)cc3
200132-83-8,[O-]C(=O)C(=[NH2+])N[C@H]1C[C@H]([NH3+])[C@H](O[C@@H]1C)O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]2O
200134-22-1,CCc(cc1)ccc1NC(=O)Nc2ccccc2
2001-95-8,CC(C)[C@H]1OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](NC1=O)C(C)C
2002381-25-9,c1ccccc1Oc(cc2C)ccc2Nc(ncn3)c(c34)cc(OC)c(c4)OC
2003234-63-5,Clc1ccccc1S[C@H](C(=O)C2)C(=O)N[C@@]2(c3cscc3)c4ccc(cc4)N5CCOCC5
2003260-55-5,c1ccccc1CCCNC(=O)c2cccc(c2)-c(cc3O)cc(c34)cccn4
20035-41-0,O=Cc1c(O)c(OC)ccc1Br
200435-92-3,OC[C@]12O[C@H]([C@H](OC1)[C@@H]2O)n3c(=O)[nH]c(=O)cc3
200484-11-3,c1cnccc1NC(=N\C#N)\NCCCCCCOc2ccc(Cl)cc2
200619-13-2,CC[C@@]1(O)C(=O)OCc(c12)c(=O)n3c(c2)c4c([C@H]3OCCO)cc5c(n4)cccc5
20069-09-4,O=C1C=CCCN1C(=O)/C=C/c2cc(OC)c(OC)c(c2)OC
2007885-39-2,FC(F)(F)c1nc(cc(c1)C[NH3+])Oc2cc(ccc2)C(=O)N3C[C@@H](F)[C@H](O)C3
2007975-22-4,C1COCCC1c2ncc(n23)c(=O)n(C)c(n3)OC[C@H]4CC[C@H](C(F)(F)F)CC4
20086-06-0,C1[C@H](C2)OC(=O)[C@H]2[C@H]([C@@H](C3)OC4=O)[C@@H]1[C@@]([C@]345)(C)C[C@@H](O5)c6cocc6
2009-24-7,O=c(o1)ccc(c12)cc3c(c2O)occ3
2009273-60-1,CNC(=O)c1ccc(cc1)-c2c(CC)c(c(N)nc2)-c3ccc(O)cc3
2009273-67-8,Oc1ccc(cc1)-c2c(CC)c(cnc2N)-c(c3)ccc(c34)[nH]nc4
2009273-71-4,c1cc(O)ccc1-c(c2CC)c(N)ncc2-c3ccc(nc3)C(=O)NC
200933-14-8,Cc1cc(C)cc(C)c1S(=O)(=O)Nc2cccc(C(F)(F)F)c2
200940-22-3,FC(F)(F)c(c(C)c1)cc(c12)N(CC2)C(=O)Nc3ccc(nc3)Oc4cccnc4C
2009-64-5,O=c1[nH]c(N)nc(c12)ncc(n2)[C@H](O)[C@H](O)CO
20098-14-0,O[C@]12C[C@H]3C(=O)[C@@H](C2)C[C@H](C3)C1
2012591-09-0,C#CC(F)(F)[C@]1(O)CC[C@H]([C@@]12C)[C@@H]3C(=C4C(CC3)=CC(=O)CC4)[C@H](C2)c5ccc(cc5)-c6c(C)cc(C)cc6C
2012607-27-9,FC(F)(F)c1nnc(o1)-c2cnc(cc2)N3CCC(CC3)n4cncc4C(=O)NC(C)(C)C
201410-53-9,c1ncnn1[C@H](C(CC)CC)c2ccc(cc2)Nc(n3)sc(c34)cccc4
201530-41-8,O=C([O-])c1ccc(cc1)-n2nc(-c3ccccc3O)nc2-c4ccccc4O
20153-98-4,COc(c1)c(OC)c(OC)cc1C(=O)OCCC[N@H+]2CCN(CCC2)CCCOC(=O)c3cc(OC)c(OC)c(c3)OC
20183-47-5,C1C(C)(C)CC[C@](C([O-])=O)(CC2)[C@@H]1C([C@@]23CO)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)C[C@H](O)[C@@H]([C@@]5(C)C([O-])=O)O[C@H]6[C@H](O)[C@@H](O)[C@H](O)[C@H](O6)CO
2018-61-3,CC(=O)N[C@H](C(=O)[O-])Cc1ccccc1
201943-63-7,O=C([O-])[C@@H]1[C@H](C1)[C@]([NH3+])(C([O-])=O)CC2c(cccc3)c3Oc(c24)cccc4
2020052-55-3,C=CC(=O)Nc1cccc(c1)Nc(n(c23)ncc3CC)cc(n2)N4[C@H](CCO)CCCC4
202189-78-4,[O-]C(=O)C(C)(C)c1ccc(cc1)CC[N@H+]2CC[C@@H](CC2)c(n3)n(c(c34)cccc4)CCOCC
202402-01-5,COCCCC(=O)NCc1ccc(C(F)(F)F)cc1
20244-86-4,Nc(n1)[nH]c(=O)c(c12)[n+](C)cn2[C@H]3[C@H](O)[C@H](O)[C@H](O3)CO
2024548-03-4,O=C([O-])c1ccc(cc1)-n(nc2)c(c23)c4c(OC3(C)C)cc(c(c4)[N+]([O-])=O)N5CCN(CC5)C(=O)OCc6ccccc6
202475-60-3,Oc1ccc(cc1)Nc2ncnc(c23)cc(OC)c(c3)OC
20261-38-5,Oc1cccc(c1C(=O)[O-])CCCCCCCCCCCCC
202821-81-6,FC(F)(F)c(cc1)ccc1-c(oc2=O)nn2Cc3cc(Cl)ccc3O
20283-92-5,c1cc(O)c(O)cc1C[C@H](C([O-])=O)OC(=O)/C=C/c2cc(O)c(O)cc2
2029049-79-2,FC(F)(F)Oc(cc1)ccc1C(=O)NCCC(=O)N[C@@H]2CCCc(c23)cccc3
202917-18-8,Fc1ccc(c(O)c1)-c2c(CCC)c(C(C)C)nc(C(C)C)c2[C@H](O)C
202920-22-7,[nH+]1cn(C)cc1C[C@@H](C(=O)[O-])NC(=O)OCC2c(cccc3)c3c(c24)cccc4
2030-63-9,c1cc(Cl)ccc1Nc(c2)\c(=[NH+]\C(C)C)cc(c23)n(c4c(n3)cccc4)-c5ccc(Cl)cc5
20311-51-7,[NH2+]1C[C@H](C)CC[C@]12O[C@@H]3[C@H]([C@@H]2C)[C@]4(C)[C@@H](C3)[C@H]5[C@H](CC4)[C@]6(C)C(=CC5)C[C@H](CC6)O[C@H]7[C@H](O[C@H]8[C@H](O)[C@H](O)[C@@H](O)[C@@H](O8)C)[C@@H](O)[C@@H]([C@H](O7)CO)O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
2031161-35-8,FC(F)(F)c(c1)c(C#N)ccc1NC(=O)[C@@](C)(O)Cn2ccc(c23)cc(F)cc3
203120-17-6,OC[C@@H](O)[C@@H](OC)[C@H]1[C@H](NC(=O)C)[C@H](C=C(O1)C([O-])=O)NC(N)=[NH2+]
20312-36-1,O=C([O-])[C@@H](O)Cc1ccccc1
20312-37-2,O=C([O-])[C@H](O)CC(C)C
2033-89-8,Oc1ccc(OC)c(c1)OC
2034181-36-5,O=c(s1)[nH]c(c12)ccc(c2)-n(c(n3)C(F)(F)F)c(c34)nc(C(F)(F)F)cc4
2034-65-3,c1c(O)ccc(c12)c(=O)c(O)c(o2)-c3ccc(O)cc3
20350-15-6,O[C@H](C1)C[C@@H]([C@@H]12)/C=C/CCC[C@H](C)OC(=O)/C=C/[C@H]2O
2035-15-6,c1cc(O)cc(c12)OC[C@@H]3[C@H]2Oc4c3cc5c(c4)OCO5
2035509-96-5,c1cccc(C(=O)N2C)c1N(S(=O)(=O)C)c(c23)nc(nc3)Nc4ccc(cc4OCC)C(=O)N5CCC(CC5)[NH+]6CCN(C)CC6
2035814-50-5,OC1CCN(CC1)c(ncc2)n(c23)nc(-c4ccc(F)cc4)c3-c(cc5)cc(c56)CC(=O)N6
2036044-77-4,c1cnc(C)cc1-c(c2F)ncc(c2)CNC(=O)c(cc3)cc4[nH]c(c5c34)cccc5
20362-31-6,O[C@H]1[C@H](O)[C@@H](CO)O[C@H]([C@@H]1O)Oc2c(OC)cc(cc2)C[C@H]3C(=O)OC[C@@H]3Cc4cc(OC)c(OC)cc4
203640-27-1,c1cccc(c12)c(c[nH]2)C[C@H](C([O-])=O)NS(=O)(=O)c3ccc(s3)C#Cc4ccc(C)cc4
203787-91-1,O=C([O-])CCCCCCCNC(=O)c1ccccc1O
2037-95-8,O=c(o1)[nH]c(=O)c(c12)cccc2
20380-11-4,OC[C@H](C)CCC[C@@H](C)[C@@H](CC1)[C@@](C)(CC[C@@H]23)[C@@H]1[C@@H]2CC=C([C@@]34C)C[C@@H](O)CC4
203923-89-1,CC[C@@]1(O)C(=O)OCc(c12)c(=O)n3c(c2)c4c(C3)c(CC[Si](C)(C)C)c5c(n4)cccc5
204005-46-9,c1cccc(c12)C(\C(=O)N2)=C\c3c(C)cc(C)[nH]3
204077-66-7,S=c([nH]1)n(CC)c(c12)cc3c(c2)c(ncn3)NCc4ccccc4N5CCC(CO)CC5
2041072-41-5,COc1ccccc1-n(c(=O)c(c23)cccc3)c(n2)/C=C/c4ccc(O)c(O)c4
2041075-86-7,O=C1NCCn(c12)ncc2NC(=O)[C@H]3[C@@H](CCCC3)C(=O)c4ccc(cc4)-c5n[nH]c(C)c5
2041-14-7,[NH3+]CCP([O-])([O-])=O
204205-90-3,c1cnccc1NC(=O)C(=O)c(c(c23)cccc3)cn2Cc4ccc(Cl)cc4
204255-11-8,CCOC(=O)C1=C[C@H]([C@@H]([C@H](C1)[NH3+])NC(=O)C)OC(CC)CC
20426-12-4,c1ccccc1C(=O)/C=C/c2ccc(O)cc2
204326-43-2,n1oc(=O)n(c12)c3c(OC2)ccc(Br)c3
20448-79-7,O=C([O-])[C@@]([NH3+])([C@H]12)C[C@@H](C1)CC2
204512-90-3,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3N[C@H]4COCC4
2049868-46-2,CC(C)(C)C(=O)N1N=CC[C@H]1c2ccccc2
2049872-86-6,CC(C)(C)C(=O)N1N=CC[C@@H]1c2ccccc2
204992-09-6,Fc1ccc(cc1)C[C@H]([NH3+])C(=O)N2[C@@H](C[C@@H](O)C2)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)NCC(=O)N[C@H](C(=O)N)Cc(c[nH]3)c(c34)cccc4
2050-87-5,C=CCSSSCC=C
2052128-15-9,c1ccccc1C(\CC)=C(c(c2)ccc(c23)[nH]nc3)/c4ccc(cc4)OCC[NH2+]C/C=C/C(=O)N(C)C
20537-88-6,[O-]P([O-])(=O)SCC[NH2+]CCC[NH3+]
2055015-61-5,FC(F)(F)Oc(cc1)ccc1S(=O)(=O)c2cnc(c(N)c2)C(=O)NC[C@@H](O)C
